,Longitude,Latitude,Amenity
769,72.8406767,18.935965,fuel
770,72.8406767,18.935965,fuel
771,72.8328893,18.9444479,police
772,72.8328893,18.9444479,police
773,72.8328893,18.9444479,police
774,72.8328893,18.9444479,police
775,72.8328893,18.9444479,police
776,72.8333857,18.9348835,restaurant
777,72.8333857,18.9348835,restaurant
778,72.8333857,18.9348835,restaurant
779,72.8324233,18.957924,restaurant
780,72.8324233,18.957924,restaurant
781,72.8324233,18.957924,restaurant
782,72.8264743,18.9304651,cafe
783,72.8264743,18.9304651,cafe
784,72.8265816,18.9304448,restaurant
785,72.8265816,18.9304448,restaurant
786,72.8265226,18.9303331,restaurant
787,72.8265226,18.9303331,restaurant
788,72.8279388,18.9322385,cinema
789,72.8279388,18.9322385,cinema
790,72.8264797,18.9299247,bank
791,72.8264797,18.9299247,bank
792,72.8264797,18.9299247,bank
793,72.8522706,19.1103536,kindergarten
794,72.8522706,19.1103536,kindergarten
795,72.8527427,19.1135596,restaurant
796,72.8527427,19.1135596,restaurant
797,72.8499451,19.1115752,pharmacy
798,72.8499451,19.1115752,pharmacy
799,72.8508276,19.1121986,place_of_worship
800,72.8508276,19.1121986,place_of_worship
801,72.8508276,19.1121986,place_of_worship
802,72.8563549,19.1161423,place_of_worship
803,72.8563549,19.1161423,place_of_worship
804,72.8563549,19.1161423,place_of_worship
805,72.8563549,19.1161423,fuel
806,72.8563549,19.1161423,fuel
807,72.8563549,19.1161423,fuel
808,72.8563549,19.1161423,fuel
809,72.8597103,19.1152427,place_of_worship
810,72.8597103,19.1152427,place_of_worship
811,72.8597103,19.1152427,place_of_worship
812,72.8596325,19.1147257,place_of_worship
813,72.8596325,19.1147257,place_of_worship
814,72.8596325,19.1147257,fuel
815,72.8596325,19.1147257,fuel
816,72.8458455,19.1877248,pharmacy
817,72.8458455,19.1877248,pharmacy
818,72.8458455,19.1877248,pharmacy
819,72.8483274,19.1106501,hospital
820,72.8483274,19.1106501,hospital
821,72.8479831,19.1925199,college
822,72.8479831,19.1925199,college
823,72.8474592,19.192628,school
824,72.8474592,19.192628,school
825,72.8378836,19.184673,college
826,72.8378836,19.184673,college
827,72.8412266,19.188526,school
828,72.8412266,19.188526,school
829,72.8657635,19.1180704,bus_station
830,72.8657635,19.1180704,bus_station
831,72.9072261,19.0615199,bank
832,72.9072261,19.0615199,bank
833,72.8413145,19.2281387,bus_station
834,72.8413145,19.2281387,bus_station
835,72.8467515,19.2331345,school
836,72.8467515,19.2331345,school
837,72.8467515,19.2331345,school
838,72.8529645,19.2174331,school
839,72.8529645,19.2174331,school
840,72.8468381,19.1665882,bank
841,72.8468381,19.1665882,bank
842,72.8468381,19.1665882,bank
843,72.8468381,19.1665882,bank
844,72.8468381,19.1665882,bank
845,72.8468381,19.1665882,bank
846,72.8468381,19.1665882,bank
847,72.8468014,19.1666534,community_centre
848,72.8468014,19.1666534,community_centre
849,72.8464104,19.16658,place_of_worship
850,72.8464104,19.16658,place_of_worship
851,72.8464104,19.16658,place_of_worship
852,72.8557645,19.19249,school
853,72.8557645,19.19249,school
854,72.8569264,19.1904293,school
855,72.8569264,19.1904293,school
856,72.8563332,19.1893461,school
857,72.8563332,19.1893461,school
858,72.8512554,19.186534,community_centre
859,72.8512554,19.186534,community_centre
860,72.8505882,19.1885552,school
861,72.8505882,19.1885552,school
862,72.8405735,19.2314681,post_office
863,72.8405735,19.2314681,post_office
864,72.8405735,19.2314681,post_office
865,72.8803229,19.0645019,bus_station
866,72.8803229,19.0645019,bus_station
867,72.8803229,19.0645019,bus_station
868,72.8964004,19.0800809,bus_station
869,72.8964004,19.0800809,bus_station
870,72.920407,19.0666595,bank
871,72.920407,19.0666595,bank
872,72.8476552,19.1578421,school
873,72.8476552,19.1578421,school
874,72.8415372,19.0629493,bus_station
875,72.8415372,19.0629493,bus_station
876,72.9294714,19.044174,pharmacy
877,72.9294714,19.044174,pharmacy
878,72.9007583,19.0622302,restaurant
879,72.9007583,19.0622302,restaurant
880,72.8985383,19.0603483,bank
881,72.8985383,19.0603483,bank
882,72.8985383,19.0603483,bank
883,72.8973945,19.0558773,hospital
884,72.8973945,19.0558773,hospital
885,72.8964218,19.0466131,hospital
886,72.8964218,19.0466131,hospital
887,72.8964218,19.0466131,hospital
888,72.8205614,19.2094472,hospital
889,72.8205614,19.2094472,hospital
890,72.8205614,19.2094472,bank
891,72.8205614,19.2094472,bank
892,72.8205614,19.2094472,bank
893,72.8238855,19.210638,place_of_worship
894,72.8238855,19.210638,place_of_worship
895,72.8286214,19.2155689,marketplace
896,72.8286214,19.2155689,marketplace
897,72.8286964,19.2151843,pharmacy
898,72.8286964,19.2151843,pharmacy
899,72.8286964,19.2151843,pharmacy
900,72.8294286,19.2154553,fast_food
901,72.8294286,19.2154553,fast_food
902,72.8294286,19.2154553,fast_food
903,72.8294286,19.2154553,fast_food
904,72.8294152,19.2204727,bus_station
905,72.8294152,19.2204727,bus_station
906,72.8368959,19.21543,fuel
907,72.8368959,19.21543,fuel
908,72.8368959,19.21543,fuel
909,72.8407797,19.2138976,fast_food
910,72.8407797,19.2138976,fast_food
911,72.8429872,19.2126591,bank
912,72.8429872,19.2126591,bank
913,72.8429872,19.2126591,bank
914,72.8429872,19.2126591,bank
915,72.8429872,19.2126591,bank
916,72.8429872,19.2126591,bank
917,72.8429872,19.2126591,bank
918,72.8401279,19.2142852,cafe
919,72.8401279,19.2142852,cafe
920,72.8400207,19.2144017,restaurant
921,72.8400207,19.2144017,restaurant
922,72.8400207,19.2144017,restaurant
923,72.841193,19.219819,fast_food
924,72.841193,19.219819,fast_food
925,72.853142,19.220503,fast_food
926,72.853142,19.220503,fast_food
927,72.853142,19.220503,restaurant
928,72.853142,19.220503,restaurant
929,72.853142,19.220503,restaurant
930,72.853142,19.220503,restaurant
931,72.853142,19.220503,restaurant
932,72.853142,19.220503,restaurant
933,72.853142,19.220503,restaurant
934,72.853142,19.220503,restaurant
935,72.853142,19.220503,restaurant
936,72.853142,19.220503,restaurant
937,72.8523693,19.2209927,fast_food
938,72.8523693,19.2209927,fast_food
939,72.8523693,19.2209927,fast_food
940,72.8523693,19.2209927,fast_food
941,72.8523693,19.2209927,fast_food
942,72.8523693,19.2209927,fast_food
943,72.8523693,19.2209927,fast_food
944,72.8281492,19.205334,fuel
945,72.8281492,19.205334,fuel
946,72.8276503,19.1987027,fuel
947,72.8276503,19.1987027,fuel
948,72.8270575,19.1977249,school
949,72.8270575,19.1977249,school
950,72.8225353,19.1964255,fire_station
951,72.8225353,19.1964255,fire_station
952,72.9000005,19.0480373,school
953,72.9000005,19.0480373,school
954,72.9157968,19.0541727,bus_station
955,72.9157968,19.0541727,bus_station
956,72.826663,19.1036656,bus_station
957,72.826663,19.1036656,bus_station
958,72.826663,19.1036656,bus_station
959,72.826663,19.1036656,restaurant
960,72.826663,19.1036656,restaurant
961,72.826663,19.1036656,restaurant
962,72.826663,19.1036656,restaurant
963,72.8843234,19.1071141,restaurant
964,72.8843234,19.1071141,restaurant
965,72.8843234,19.1071141,restaurant
966,72.8843234,19.1071141,restaurant
967,72.8843234,19.1071141,restaurant
968,72.8372671,19.2136942,fuel
969,72.8372671,19.2136942,fuel
970,72.8372671,19.2136942,fuel
971,72.8372671,19.2136942,fuel
972,72.9119623,19.081512,place_of_worship
973,72.9119623,19.081512,place_of_worship
974,72.9119623,19.081512,place_of_worship
975,72.8597453,19.261155,place_of_worship
976,72.8597453,19.261155,place_of_worship
977,72.8597453,19.261155,place_of_worship
978,72.8985148,19.0285178,place_of_worship
979,72.8985148,19.0285178,place_of_worship
980,72.8985148,19.0285178,place_of_worship
981,72.9216081,19.0538203,doctors
982,72.9216081,19.0538203,doctors
983,72.8597251,19.2271718,school
984,72.8597251,19.2271718,school
985,72.8605924,19.2270454,hospital
986,72.8605924,19.2270454,hospital
987,72.8343432,19.0714915,bank
988,72.8343432,19.0714915,bank
989,72.8343432,19.0714915,bank
990,72.8344746,19.0758592,bank
991,72.8344746,19.0758592,bank
992,72.8344746,19.0758592,bank
993,72.8344746,19.0758592,bank
994,72.8344746,19.0758592,bank
995,72.8344746,19.0758592,bank
996,72.8344746,19.0758592,bank
997,72.8344746,19.0758592,bank
998,72.8344746,19.0758592,bank
999,72.8344746,19.0758592,bank
1000,72.8344746,19.0758592,bank
1001,72.8344746,19.0758592,bank
1002,72.8337907,19.0752179,bank
1003,72.8337907,19.0752179,bank
1004,72.8337907,19.0752179,bank
1005,72.8337907,19.0752179,bank
1006,72.8337907,19.0752179,bank
1007,72.8337907,19.0752179,bank
1008,72.8337907,19.0752179,bank
1009,72.8337907,19.0752179,bank
1010,72.8337907,19.0752179,bank
1011,72.8337907,19.0752179,bank
1012,72.8337907,19.0752179,bank
1013,72.8260154,19.0744557,bank
1014,72.8260154,19.0744557,bank
1015,72.8260154,19.0744557,bank
1016,72.8260154,19.0744557,bank
1017,72.8260154,19.0744557,bank
1018,72.8260154,19.0744557,bank
1019,72.8260154,19.0744557,bank
1020,72.8260154,19.0744557,bank
1021,72.8258483,19.0748494,bank
1022,72.8258483,19.0748494,bank
1023,72.8258483,19.0748494,restaurant
1024,72.8258483,19.0748494,restaurant
1025,72.8258483,19.0748494,restaurant
1026,72.8362556,18.9955961,cinema
1027,72.8362556,18.9955961,cinema
1028,72.8362556,18.9955961,cinema
1029,72.8362556,18.9955961,cinema
1030,72.8509934,19.1044999,school
1031,72.8509934,19.1044999,school
1032,72.9235309,19.0675439,restaurant
1033,72.9235309,19.0675439,restaurant
1034,72.9235309,19.0675439,restaurant
1035,72.8536714,19.092192,fast_food
1036,72.8536714,19.092192,fast_food
1037,72.8576013,19.0216329,bank
1038,72.8576013,19.0216329,bank
1039,72.8576013,19.0216329,bank
1040,72.8576013,19.0216329,bank
1041,72.8576013,19.0216329,bank
1042,72.8576013,19.0216329,bank
1043,72.8467877,19.1031465,bank
1044,72.8467877,19.1031465,bank
1045,72.8467877,19.1031465,bank
1046,72.8467877,19.1031465,bank
1047,72.8467877,19.1031465,bank
1048,72.8467877,19.1031465,bank
1049,72.8467877,19.1031465,bank
1050,72.8467877,19.1031465,bank
1051,72.8467877,19.1031465,bank
1052,72.8467877,19.1031465,bank
1053,72.8467877,19.1031465,bank
1054,72.8453313,19.1030147,bank
1055,72.8453313,19.1030147,bank
1056,72.8453313,19.1030147,bank
1057,72.8453313,19.1030147,pharmacy
1058,72.8453313,19.1030147,pharmacy
1059,72.8465194,19.1029971,pharmacy
1060,72.8465194,19.1029971,pharmacy
1061,72.8465194,19.1029971,pharmacy
1062,72.8465194,19.1029971,cafe
1063,72.8465194,19.1029971,cafe
1064,72.8465194,19.1029971,cafe
1065,72.8465194,19.1029971,cafe
1066,72.8473563,19.1030478,cafe
1067,72.8473563,19.1030478,cafe
1068,72.8473563,19.1030478,cafe
1069,72.8473563,19.1030478,bank
1070,72.8473563,19.1030478,bank
1071,72.8473563,19.1030478,bank
1072,72.8477452,19.1030604,bank
1073,72.8477452,19.1030604,bank
1074,72.8477452,19.1030604,bank
1075,72.8477452,19.1030604,restaurant
1076,72.8477452,19.1030604,restaurant
1077,72.8477452,19.1030604,restaurant
1078,72.8477452,19.1030604,restaurant
1079,72.8484426,19.103182,restaurant
1080,72.8484426,19.103182,restaurant
1081,72.8484426,19.103182,restaurant
1082,72.8484426,19.103182,bank
1083,72.8484426,19.103182,bank
1084,72.8493926,19.1033741,bank
1085,72.8493926,19.1033741,bank
1086,72.8493926,19.1033741,bank
1087,72.8493926,19.1033741,bar
1088,72.8493926,19.1033741,bar
1089,72.8493926,19.1033741,bar
1090,72.8485851,19.1034694,bar
1091,72.8485851,19.1034694,bar
1092,72.8485851,19.1034694,bar
1093,72.8485851,19.1034694,bank
1094,72.8485851,19.1034694,bank
1095,72.8493552,19.1037277,bank
1096,72.8493552,19.1037277,bank
1097,72.8493552,19.1037277,bank
1098,72.8493552,19.1037277,townhall
1099,72.8493552,19.1037277,townhall
1100,72.8498185,19.1036259,townhall
1101,72.8498185,19.1036259,townhall
1102,72.8498185,19.1036259,townhall
1103,72.8498185,19.1036259,bank
1104,72.8498185,19.1036259,bank
1105,72.8498185,19.1036259,bank
1106,72.8504434,19.1037225,bank
1107,72.8504434,19.1037225,bank
1108,72.8504434,19.1037225,bank
1109,72.8504434,19.1037225,townhall
1110,72.8504434,19.1037225,townhall
1111,72.8503066,19.1036737,townhall
1112,72.8503066,19.1036737,townhall
1113,72.8503066,19.1036737,townhall
1114,72.8503066,19.1036737,bank
1115,72.8503066,19.1036737,bank
1116,72.8503066,19.1036737,bank
1117,72.8503066,19.1036737,bank
1118,72.8503066,19.1036737,bank
1119,72.8503066,19.1036737,bank
1120,72.8503066,19.1036737,bank
1121,72.8503066,19.1036737,bank
1122,72.8508736,19.1035624,bank
1123,72.8508736,19.1035624,bank
1124,72.8508736,19.1035624,bank
1125,72.8508736,19.1035624,pharmacy
1126,72.8508736,19.1035624,pharmacy
1127,72.8510229,19.1035319,pharmacy
1128,72.8510229,19.1035319,pharmacy
1129,72.8510229,19.1035319,pharmacy
1130,72.8510229,19.1035319,pharmacy
1131,72.8510229,19.1035319,pharmacy
1132,72.8518597,19.1036357,pharmacy
1133,72.8518597,19.1036357,pharmacy
1134,72.8518597,19.1036357,pharmacy
1135,72.8518597,19.1036357,pharmacy
1136,72.8518597,19.1036357,pharmacy
1137,72.8514734,19.1038462,pharmacy
1138,72.8514734,19.1038462,pharmacy
1139,72.8514734,19.1038462,pharmacy
1140,72.8514734,19.1038462,bank
1141,72.8514734,19.1038462,bank
1142,72.8514734,19.1038462,bank
1143,72.8514734,19.1038462,bank
1144,72.8514734,19.1038462,bank
1145,72.8514734,19.1038462,bank
1146,72.8514734,19.1038462,bank
1147,72.8514734,19.1038462,bank
1148,72.8514734,19.1038462,bank
1149,72.8514734,19.1038462,bank
1150,72.8515807,19.1038461,bank
1151,72.8515807,19.1038461,bank
1152,72.8515807,19.1038461,bank
1153,72.8515807,19.1038461,restaurant
1154,72.8515807,19.1038461,restaurant
1155,72.8517658,19.1038664,restaurant
1156,72.8517658,19.1038664,restaurant
1157,72.8517658,19.1038664,restaurant
1158,72.8517658,19.1038664,bank
1159,72.8517658,19.1038664,bank
1160,72.8517658,19.1038664,bank
1161,72.8517658,19.1038664,bank
1162,72.8517658,19.1038664,bank
1163,72.8517658,19.1038664,bank
1164,72.8517658,19.1038664,bank
1165,72.8513421,19.1038384,bank
1166,72.8513421,19.1038384,bank
1167,72.8513421,19.1038384,bank
1168,72.8513421,19.1038384,bank
1169,72.8513421,19.1038384,bank
1170,72.8513421,19.1038384,bank
1171,72.8518624,19.1038511,bank
1172,72.8518624,19.1038511,bank
1173,72.8518624,19.1038511,bank
1174,72.8518624,19.1038511,fast_food
1175,72.8518624,19.1038511,fast_food
1176,72.8518624,19.1038511,fast_food
1177,72.8518624,19.1038511,fast_food
1178,72.8518061,19.1038512,fast_food
1179,72.8518061,19.1038512,fast_food
1180,72.8518061,19.1038512,fast_food
1181,72.8518061,19.1038512,fast_food
1182,72.8518061,19.1038512,fast_food
1183,72.8518061,19.1038512,fast_food
1184,72.8518061,19.1038512,fast_food
1185,72.8522498,19.1038364,fast_food
1186,72.8522498,19.1038364,fast_food
1187,72.8522498,19.1038364,fast_food
1188,72.8522498,19.1038364,bank
1189,72.8522498,19.1038364,bank
1190,72.8522498,19.1038364,bank
1191,72.8522498,19.1038364,bank
1192,72.8522498,19.1038364,bank
1193,72.8522498,19.1038364,bank
1194,72.8521762,19.1036662,bank
1195,72.8521762,19.1036662,bank
1196,72.8521762,19.1036662,bank
1197,72.8521762,19.1036662,bank
1198,72.8521762,19.1036662,cafe
1199,72.8521762,19.1036662,cafe
1200,72.8521762,19.1036662,cafe
1201,72.8521762,19.1036662,cafe
1202,72.8523076,19.1036637,cafe
1203,72.8523076,19.1036637,cafe
1204,72.8523076,19.1036637,cafe
1205,72.8523076,19.1036637,restaurant
1206,72.8523076,19.1036637,restaurant
1207,72.8523076,19.1036637,restaurant
1208,72.8523076,19.1036637,restaurant
1209,72.8523076,19.1036637,restaurant
1210,72.8523908,19.1036483,restaurant
1211,72.8523908,19.1036483,restaurant
1212,72.8523908,19.1036483,restaurant
1213,72.8523908,19.1036483,bar
1214,72.8523908,19.1036483,bar
1215,72.8525248,19.1038897,place_of_worship
1216,72.8525248,19.1038897,place_of_worship
1217,72.8525248,19.1038897,place_of_worship
1218,72.8528496,19.1036532,place_of_worship
1219,72.8528496,19.1036532,place_of_worship
1220,72.8528496,19.1036532,restaurant
1221,72.8528496,19.1036532,restaurant
1222,72.8528496,19.1036532,restaurant
1223,72.853807,19.1038099,place_of_worship
1224,72.853807,19.1038099,place_of_worship
1225,72.853807,19.1038099,place_of_worship
1226,72.8488887,19.103696,place_of_worship
1227,72.8488887,19.103696,place_of_worship
1228,72.8488887,19.103696,place_of_worship
1229,72.8488887,19.103696,townhall
1230,72.8488887,19.103696,townhall
1231,72.8364705,19.0815502,townhall
1232,72.8364705,19.0815502,townhall
1233,72.8364705,19.0815502,school
1234,72.8364705,19.0815502,school
1235,72.9151419,19.129793,restaurant
1236,72.9151419,19.129793,restaurant
1237,72.8131297,18.9557202,restaurant
1238,72.8131297,18.9557202,restaurant
1239,72.8131297,18.9557202,pub
1240,72.8131297,18.9557202,pub
1241,72.8131297,18.9557202,pub
1242,72.8131297,18.9557202,pub
1243,72.8131297,18.9557202,pub
1244,72.8131297,18.9557202,pub
1245,72.8131297,18.9557202,pub
1246,72.8283822,19.0550265,pub
1247,72.8283822,19.0550265,pub
1248,72.8283822,19.0550265,pub
1249,72.8283822,19.0550265,pub
1250,72.8283822,19.0550265,restaurant
1251,72.8283822,19.0550265,restaurant
1252,72.8283822,19.0550265,restaurant
1253,72.8283822,19.0550265,restaurant
1254,72.8525154,19.0144766,bus_station
1255,72.8525154,19.0144766,bus_station
1256,72.8235279,19.074692,place_of_worship
1257,72.8235279,19.074692,place_of_worship
1258,72.8235279,19.074692,place_of_worship
1259,72.8229614,19.0746574,community_centre
1260,72.8229614,19.0746574,community_centre
1261,72.8222171,19.0715816,fast_food
1262,72.8222171,19.0715816,fast_food
1263,72.824086,19.0713325,ice_cream
1264,72.824086,19.0713325,ice_cream
1265,72.822596,19.0705093,cafe
1266,72.822596,19.0705093,cafe
1267,72.8226625,19.0705821,bank
1268,72.8226625,19.0705821,bank
1269,72.8226625,19.0705821,bank
1270,72.8231983,19.0707482,restaurant
1271,72.8231983,19.0707482,restaurant
1272,72.8233346,19.0707891,fast_food
1273,72.8233346,19.0707891,fast_food
1274,72.8230882,19.0707174,restaurant
1275,72.8230882,19.0707174,restaurant
1276,72.8226648,19.0708117,fast_food
1277,72.8226648,19.0708117,fast_food
